"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SCNN1D",75.3865596884084,-0.23027205905849,0.244695941040803,-0.941053856794837,0.34667726040643,0.674940547848283
"ACAP3",730.300311800658,-0.427799346612908,0.123880702572668,-3.45331708432929,0.00055373769670045,0.0102132939689076
"PUSL1",392.314891193925,-0.0726658286811763,0.17158430363002,-0.42349927787021,0.671931025314601,0.872281983265157
"INTS11",1249.20842883896,-0.0706880536451106,0.140596674455982,-0.50277187507192,0.615124669628446,0.847056818896989
"CPTP",585.058191690574,-0.276618606501588,0.153442389089667,-1.80275221301423,0.0714271381302188,0.298214644610476
"TAS1R3",13.0187486503579,-0.682808272753124,0.520829550544918,-1.31100140542858,0.189857288786251,NA
"DVL1",1629.70211997007,-0.151638500453652,0.139708395784992,-1.08539289712424,0.277747676931124,0.613698933447499
"MXRA8",93.7368867347526,-0.0875039883823706,0.223630704658092,-0.391287898127205,0.695584443138879,0.882597798833686
"AURKAIP1",1564.61374384865,-0.120881070098896,0.15857008812399,-0.762319498771899,0.44586933908913,0.750814812302406
"CCNL2",2206.37655807191,-0.117924565372994,0.119058910442854,-0.99047240508383,0.321943270527773,0.653603034210596
"MRPL20-AS1",296.975588383971,-0.29432935102464,0.155993236949704,-1.88680840772308,0.059186099862725,0.265127552813167
"MRPL20",651.977867470538,-0.652026665837541,0.130769305705181,-4.9860834109461,6.16155522453288e-07,3.55533042061464e-05
"MRPL20-DT",71.34532248711,0.344557605888305,0.247673988080392,1.39117397252256,0.164172677767788,0.472137200192273
"ATAD3B",578.894237041375,0.169220211001358,0.149348848481995,1.1330533360072,0.257191855897923,0.58903761218988
"ATAD3A",962.679160191547,0.0316163479228298,0.153576956501122,0.205866483117855,0.836895207233683,0.940609793762732
"SSU72",1458.54504322025,0.0495335133644975,0.148298069554864,0.334013204036835,0.738369594942874,0.899951170834318
"SSU72-AS1",4.81818133152837,-0.47476508330757,0.922119417269573,-0.514862906491402,0.606648823069789,NA
"MIB2",137.126758508015,-0.363098338623189,0.201732694956015,-1.79989831941896,0.0718766950911226,0.299272499777405
"LOC124903821",7.55750269970784,-1.1302878372864,0.720322244750693,-1.56914192991165,0.116614871541482,NA
"MMP23B",8.08773033421062,-0.0594883956290214,0.662093225567429,-0.0898489719148515,0.928407231572135,NA
"CDK11B",712.82546081928,-0.0522878102939695,0.129903759032713,-0.402511910997142,0.687307324250768,0.878907907581463
"SLC35E2B",870.273690697492,-0.126078015862548,0.148997299638548,-0.846176515738205,0.397454280762227,0.71524712413563
"CDK11A",289.562620559365,0.147995820187397,0.15831798622404,0.934801052724131,0.349890836968378,0.676299909581623
"SLC35E2A",234.055588772932,-0.0572159405250775,0.176721162702901,-0.323763943434819,0.746116756018721,0.903311133201106
"NADK",2051.36813358093,-0.280494293972779,0.122128296284855,-2.29671830775849,0.0216348443731207,0.142078171693458
"GNB1",2217.92216978173,-0.192888681389516,0.118509139613042,-1.62762705070123,0.103603989711772,0.370552910601188
"GNB1-DT",7.22010367999703,0.282013428483305,0.702389131824193,0.401505968281258,0.688047644916797,NA
"LOC124903822",6.93093799805544,0.0400463361648432,0.722272740336411,0.0554448948830478,0.955784029877556,NA
"TMEM52",7.7319471987245,-0.815722010656719,0.702803178022731,-1.16066921175808,0.245776447117575,NA
"PRKCZ",171.311284079161,-0.0444692140018092,0.205722950169814,-0.21616068584036,0.828862497226003,0.936687982069327
"PRKCZ-AS1",10.1084740188497,-0.359170126797953,0.601477076433474,-0.597146825491161,0.55040935732136,NA
"FAAP20",306.597482439269,-0.22648908761962,0.164256076147558,-1.37887798693155,0.167932376329199,0.477688304134683
"LOC112268219",22.3958773477202,-0.548622145231146,0.418589321710086,-1.31064534324438,0.189977612422608,0.505655604457044
"LOC105378593",3.99566764792631,-1.38585996659382,1.01642433734024,-1.36346594201032,0.172735711102568,NA
"SKI",719.040504743917,0.0132991416940406,0.152264466889712,0.0873423850337543,0.930399364344898,0.980913443730578
"MORN1",192.499424178895,0.341613590775186,0.173394457666863,1.97015288361475,0.0488208515780578,0.238492229903064
"LOC100129534",80.9791107175,0.453789989034986,0.231641450614049,1.95901893996974,0.0501105687443614,0.241324978650583
"RER1",1303.29272126497,-0.063109491328347,0.128035284660065,-0.492907025558646,0.622078282924008,0.850649279367442
"PEX10",210.261992691396,-0.199154993673477,0.183462485420274,-1.08553524289859,0.277684663263312,0.613667494587
"PLCH2",1.73636756234839,-1.44646704980434,1.54341513927179,-0.937185992931753,0.348662893572075,NA
"ARHGEF16",522.19418614807,-0.249484894801945,0.137607334320471,-1.8130203308853,0.069828685637689,0.293672696969739
"MEGF6",559.868123741031,-0.225119652486688,0.132429109613713,-1.69992574248477,0.0891448941003273,0.340836967443166
"LOC105378608",1.84913556845125,0.07698524035182,1.48690256889339,0.051775578280906,0.958707515153041,NA
"TPRG1L",432.512805452139,-0.497087342566663,0.151841287392996,-3.27372976811044,0.00106138061068375,0.0167307101526201
"WRAP73",295.716821443357,-0.0897710401497491,0.188625281365497,-0.475922630836536,0.634129498714978,0.855870704327866
"TP73",5.45111320460929,-1.57763287212052,0.93376592562747,-1.68953784757179,0.0911164052183115,NA
"GFOD3P",324.098602613222,-0.0799849437317464,0.146761117433546,-0.545000918025607,0.585752886223224,0.833693771871684
"SMIM1",17.7925976497604,-0.415999227494558,0.449304602854907,-0.925873505081574,0.35451172181318,0.67978055543199
"LRRC47",844.932593845186,-0.0917822195134901,0.136734403526341,-0.671244523298111,0.502064769474182,0.788382991923995
"CEP104",320.135882346106,0.208528212357775,0.164296134666542,1.26922165747239,0.204362018782253,0.526453086966715
"LOC124903829",1.88530340876662,0.209586876404926,1.33340549624301,0.15718165028977,0.875101689483099,NA
"DFFB",95.1471304633707,-0.00601413459172479,0.22156882464058,-0.0271434151509386,0.978345347221241,0.992894808600406
"C1orf174",215.071673793649,0.00225979706628998,0.164815155579794,0.0137110999188173,0.989060467825769,0.996108216555672
"LINC01134",6.03493885809048,0.832074728270863,0.779565854186867,1.0673565598108,0.28581085662189,NA
"NPHP4",345.748541765494,-0.402124002424821,0.159767500097268,-2.51693243106391,0.0118381529574406,0.0966016898470456
"KCNAB2",360.853900240723,-0.698497237179335,0.148380922663388,-4.70745985832642,2.50822652210596e-06,0.000119511293263526
"CHD5",7.09016434688659,1.4075136246606,0.797997268081775,1.76380757298077,0.0777643820741569,NA
"RPL22",3576.07077887959,-0.0793153099923527,0.115448606213863,-0.687018341697649,0.492071170228188,0.783041525245204
"RNF207-AS1",9.59623963230355,0.248246533150895,0.624670554483198,0.397403929750257,0.691069618078373,NA
"RNF207",301.096095078749,-0.220724360102182,0.156506966726271,-1.41031651637736,0.158446243751358,0.463590870583193
"ICMT",1576.67265286272,0.299164711856287,0.140315354510902,2.13208820160193,0.032999596367406,0.188482117768717
"ICMT-DT",18.4361430135352,0.666673139294708,0.444506772693124,1.49980423302788,0.133665120518787,0.425405801672817
"GPR153",430.203017486854,-0.455013397286827,0.145982965616981,-3.11689377841972,0.00182767412131017,0.0251535150677906
"ACOT7",757.545410731402,-0.523980199756882,0.153393003721076,-3.41593284599647,0.000635639202190864,0.0113575362561916
"HES2",252.973578852407,-0.535666857588559,0.182759303371812,-2.93099638544135,0.00337876712792826,0.0397940671692545
"ESPN",173.110627906907,-1.62988305077162,0.186969190145921,-8.7173884076813,2.84692178402342e-18,2.01948469233723e-15
"TNFRSF25",52.0369701193596,-0.602950877326715,0.284607687948934,-2.11853334557463,0.0341299239542518,0.192175610304626
"PLEKHG5",160.578205570571,-0.239703103800275,0.182833964324365,-1.31104253351428,0.189843394043022,0.505405302363423
"NOL9",217.396136524368,-0.242543721863288,0.171241543773521,-1.41638364452069,0.15666320990323,0.460651359834672
"ZBTB48",197.665076083032,-0.273629860079009,0.181727315105055,-1.50571673785433,0.132139905323197,0.423147663441454
"KLHL21",552.250127026157,0.0484399324095521,0.16006443400157,0.30262770559684,0.762173597951464,0.909501511418717
"LOC107984913",3.00623575346034,0.953478564254469,1.08866703156164,0.875822025111522,0.381126794491178,NA
"PHF13",403.582974264658,-0.267841301439807,0.142521744755281,-1.87930130872104,0.0602033631120883,0.267030361278899
"THAP3",180.719111876877,0.0511417033833618,0.176559401276665,0.289657208925531,0.772078495793715,0.914447471217402
"DNAJC11",754.423511331869,-0.122055401532445,0.139454582157903,-0.875234070073388,0.381446558880792,0.702623556034776
"CAMTA1-DT",8.49462307479783,0.444435280779059,0.670757010114482,0.662587604866336,0.507594710855286,NA
"CAMTA1",370.626504076537,-0.253769031768689,0.145221028977013,-1.7474675228259,0.080556273707515,0.319054586576458
"LOC124903832",2.40369104618506,-1.0403413186715,1.20427898871232,-0.863870688123426,0.387658930591772,NA
"VAMP3",1261.65221933676,-0.278188914302706,0.121015392988825,-2.29878949637749,0.0215168955475705,0.14174170574319
"PER3",73.1930695402174,0.81489101928367,0.252981527128275,3.22114831281921,0.00127678056386857,0.0191197889439318
"TNFRSF9",9.75188139684628,0.0859714178471957,0.637996970795259,0.134752078430769,0.89280789602095,NA
"PARK7",3215.60013038619,-0.009403971843484,0.113833684720067,-0.0826115034983688,0.93416045407507,0.981769934982898
"LOC124903834",9.79965818101171,0.371424719155946,0.623519472758102,0.59569064862236,0.551381906489466,NA
"ERRFI1",819.111991288442,-0.0414733575515681,0.151407747467991,-0.273918331427102,0.784147383739431,0.919786454686526
"ERRFI1-DT",1.80713529366268,-0.233230838493082,1.37803794869576,-0.169248487470046,0.8656011923823,NA
"RERE",888.915011766942,-0.141510508493081,0.121808352843968,-1.16174716420597,0.245338181536817,0.576196599244141
"ENO1",47934.2659132012,-0.128145653152984,0.129120862338826,-0.992447315110989,0.320979367748712,0.653016248893911
"ENO1-AS1",27.0869441286038,-0.295971841013939,0.427304133200703,-0.692649141483783,0.488529763073772,0.780939876693986
"SLC2A7",1.72432622876503,0.761934079132698,1.44493057530452,0.527315354907015,0.597974613002539,NA
"SLC2A5",45.0091249110359,-1.02426070581748,0.324923573623097,-3.15231269432485,0.0016198270693688,0.0228428303874329
"GPR157",303.356072809722,-0.299069383973639,0.153377572135683,-1.94988993377123,0.0511892391802855,0.244151874877719
"MIR34AHG",71.3007467239184,-0.131280556330294,0.24877025365052,-0.527718062766141,0.597695034509434,0.838265786497287
"LNCTAM34A",3.54350277520351,-1.77867572950173,1.11056106559653,-1.60160101466039,0.109243866305605,NA
"H6PD",916.702535153123,-0.139598407620862,0.127798343721542,-1.0923334650176,0.274686556182699,0.609719814755985
"SPSB1",323.433130154808,-0.265927743730937,0.188699056962339,-1.40926906584388,0.158755622194571,0.463983961799606
"LINC02606",5.21481043487016,-0.324727892965793,0.824267143706506,-0.393959525677051,0.693610921536757,NA
"SLC25A33",198.183899558871,-0.266039617518974,0.180084395592237,-1.47730521927821,0.139593839571117,0.435354690695602
"TMEM201",355.18827640402,-0.457264456131046,0.154153270252993,-2.96629747381028,0.00301408801187543,0.0367614144227929
"PIK3CD",73.9990917753156,-0.137005767853195,0.254120671311844,-0.53913665167785,0.589792567254193,0.83531675276701
"CLSTN1",2986.99610820654,-0.00827896290054535,0.143112571539714,-0.0578493057002188,0.953868663639567,0.987262288118964
"CTNNBIP1",84.1667775689201,0.080879958143556,0.240970194694819,0.335642996205352,0.737140096736947,0.899809615636944
"LZIC",249.62160829854,-0.121915996930537,0.175486276961519,-0.694732369057387,0.48722303869617,0.780308000897222
"NMNAT1",154.766322086292,0.294544513398309,0.19424851812747,1.51632823888531,0.129436374574389,0.4185553099669
"UBE4B",828.983211228832,-0.0724162221471615,0.123564938685595,-0.586058010609473,0.557836532079704,0.818407480409447
"KIF1B",749.679477035962,0.265696083366247,0.127520702412511,2.08355253962418,0.0372008878965513,0.202488086910739
"PGD",2241.33580659904,-0.623588921514489,0.126539248649941,-4.92802769233748,8.30638463808466e-07,4.65934164256183e-05
"CENPS",2.49686667524733,0.968656915035797,1.18772144663531,0.815558999780545,0.414752407221215,NA
"CORT",3.07718417732673,0.123678555140002,1.05167384291314,0.117601627133192,0.906383315628885,NA
"DFFA",936.497698374424,-0.161059200401405,0.143198362826419,-1.12472794536511,0.260704335963016,0.593005704409065
"PEX14",400.334363023537,-0.0728291402561673,0.154636167695503,-0.470970933524274,0.637661491839496,0.857506699816378
"CASZ1",177.159698061718,-0.275960056574587,0.193513617497831,-1.4260498053977,0.153853966080299,0.4570885763369
"CIROZ",2.71762243593223,2.12903644846091,1.2496713142389,1.70367713830222,0.0884414214806667,NA
"TARDBP",2758.28688193814,0.0595748339506991,0.143298725783928,0.415738755699257,0.677601178545292,0.874828445621446
"MASP2",4.88154809602093,0.204785648413813,0.874289756857399,0.234230867750192,0.814805752468818,NA
"SRM",1586.64641793168,-0.0683369165068597,0.158531000193908,-0.431063428750673,0.666422251176593,0.870953298446792
"EXOSC10",1702.75859557782,0.169621054956727,0.11550614594813,1.46850242092657,0.141967799120302,0.439747093113588
"MTOR",1574.54244879729,-0.0547424842333538,0.118670150600359,-0.461299526093194,0.644583724909921,0.860182903680289
"UBIAD1",297.758125693333,-0.385781657951892,0.165419764665891,-2.33213763017424,0.0196934519906969,0.133688037016177
"DISP3",6.72233520418239,-0.701176705793222,0.732984794182041,-0.956604709072698,0.338766811085026,NA
"FBXO2",58.4571539668309,-0.40261778026875,0.28100125655,-1.43279708145045,0.15191583565196,0.45358397737147
"FBXO44",124.326252551127,-0.654841521322897,0.203177514586541,-3.22300192841456,0.00126854699686432,0.0190937514280813
"FBXO6",4.14043366295147,-0.588945004282338,0.955886542061358,-0.616124381260023,0.537812431628789,NA
"MAD2L2",730.259233716696,-0.217923360502473,0.136746679085076,-1.59362817408453,0.111019340254373,0.384820093851925
"AGTRAP",694.722545663097,0.0724733529305218,0.155355544183221,0.466499945731253,0.640857686419035,0.858707192543589
"MTHFR",191.450496301513,0.265137142568437,0.201052244742862,1.31874748728887,0.187253545294812,0.500949031531996
"CLCN6",204.005326383637,0.0700579011418494,0.181719640040873,0.385527404336107,0.699846706907366,0.884494295809079
"KIAA2013",1468.89147650451,-0.793509873368293,0.117889427074229,-6.73096725517767,1.6853889650267e-11,3.36515996683664e-09
"PLOD1",4717.53223167452,0.133114499311457,0.130437397396067,1.02052403657872,0.307479995533552,0.639962457340564
"MFN2",2290.18287488258,-0.239468917756365,0.126569103690681,-1.89200137137414,0.0584907980871559,0.262863790331666
"MIIP",922.253919274085,0.347064736152459,0.151007814792413,2.29832301480265,0.0215434115065947,0.141807730686267
"TNFRSF8",56.1351061362046,0.600956815851809,0.267113599809091,2.24981736714761,0.0244605410986525,0.154090189843148
"VPS13D",868.099276670259,0.157981230908816,0.14171279714901,1.11479862148724,0.264936727344304,0.597675590614061
"DHRS3",755.993049379729,0.0122209162204106,0.154807595563335,0.0789426137389415,0.937078268122346,0.982848635037752
"LOC124903846",2.23816581811479,1.25192068094373,1.25610744127756,0.996666877214281,0.318926232352651,NA
"PRDM2",149.081691913089,-0.855735988122401,0.188447596808024,-4.54097586075433,5.59944432304894e-06,0.000239576224964737
"KAZN",26.7585854968982,-0.350225769729782,0.370246278069259,-0.94592651020321,0.344186070894702,0.673016724045461
"TMEM51-AS1",2.75414952233197,-0.406193802890091,1.12755376344229,-0.360243401299136,0.718665120886096,NA
"TMEM51",138.561970670795,-0.27236773350123,0.187272644293036,-1.45439145439225,0.14583780783317,0.444294934544306
"FHAD1",17.8025939139493,0.65601910700975,0.473968724072762,1.38409788176032,0.166328485450552,0.474920586828149
"LOC124903853",21.14984576888,1.54660944586455,0.439825453314775,3.5164164197602,0.000437414352742595,0.00857513188461682
"LOC124903852",7.68736443720242,-0.757392403557204,0.674729925981507,-1.12251194795525,0.261644830356797,NA
"FHAD1-AS1",6.65366874892095,0.21281172665383,0.712571146693844,0.298653303099943,0.765204590421682,NA
"LOC124903851",3.52866306199267,-0.479812337379683,1.00200220308183,-0.47885357527552,0.632042799747933,NA
"EFHD2-AS1",3.81789647051161,-0.576939021581971,0.957526006956888,-0.602530915494964,0.546820790718048,NA
"EFHD2",2674.25668250274,-0.00209577175690892,0.143621548824131,-0.0145923210971304,0.988357425478676,0.99587856897599
"CELA2B",6.16336566475628,-0.0238159568077989,0.783123205746144,-0.0304115069417557,0.975738867888836,NA
"CASP9",648.296176055099,0.0042496544333664,0.144676990975295,0.0293733952076186,0.97656679119508,0.992504941944164
"DNAJC16",293.215349956814,0.0567496926161425,0.154600375410882,0.367073446395708,0.713564233548591,0.890623069457772
"AGMAT",115.097509809564,-0.0637359241750847,0.207921595112947,-0.306538260926971,0.759194852970403,0.908217979601969
"DDI2",390.07566317457,0.143883843634638,0.166004718994066,0.866745502817792,0.386081467799194,0.704967162642773
"PLEKHM2",1248.46205559481,0.156568281113693,0.152158384033528,1.02898228124711,0.303488001178105,0.636156568375169
"SLC25A34",7.28507623539226,0.497860426533773,0.688860782363445,0.722730106402109,0.469845715253116,NA
"TMEM82",4.99313470972431,-1.24706643965367,0.886838895697564,-1.40619276590565,0.159666891714148,NA
"FBLIM1",227.750522852699,-0.358154155185962,0.162935104455418,-2.19813990596458,0.0279391375051844,0.168836973012199
"UQCRHL",348.498419030171,-0.168966883946265,0.144821220003358,-1.16672738941398,0.243320478187433,0.574030062850661
"SPEN-AS1",47.1114044443081,-0.0476058640396754,0.300021560130778,-0.158674809966738,0.873925085443067,0.955922056503334
"SPEN",1311.80779198984,0.11484771903299,0.125121539727253,0.917889272169613,0.358676838586953,0.684053500209227
"ZBTB17",335.991564724688,-0.128800722548771,0.15944975641191,-0.80778249805561,0.419215802156096,0.73255397289008
"LOC124903855",6.37588447473467,0.20197953585038,0.745024951671779,0.271104391063888,0.786310744427113,NA
"HSPB7",779.676530063983,-0.55307913325784,0.144089351541878,-3.83844557102538,0.00012381565244102,0.00307194692713135
"CLCNKA",26.0467432328271,-0.170722513485328,0.378215668310193,-0.451389320405706,0.651708979053131,0.863157955590637
"FAM131C",126.2399095107,-0.579753318926213,0.221448254081213,-2.61800808198559,0.00884447103180374,0.0791516080208931
"EPHA2",1542.24239726136,-0.273962663844942,0.139584131173217,-1.96270637315475,0.0496803021681027,0.240449604067935
"EPHA2-AS1",18.1082759858969,-0.0797609044882935,0.450102034197697,-0.177206274196175,0.859346367563659,0.950153180644383
"NBPF1",34.8431212666973,0.0523027576871092,0.362360213232295,0.1443391293447,0.885232681055178,0.961384440760833
"CROCCP2",9.60702417557537,-0.838452022161804,0.632770253484354,-1.32504968042486,0.185154674169343,NA
"MST1P2",3.17876616917984,0.320704731481403,1.08048660441922,0.296815092542296,0.76660768227495,NA
"ARHGEF10L",590.73547171107,0.00308289367341815,0.15197019402799,0.0202861731745261,0.983815085727003,0.993955377170885
"ACTL8",79.8851246401639,1.154356722675,0.297490984337499,3.88030825621729,0.000104324161470512,0.00269464810500529
"ALDH4A1",359.897376163417,-0.445254026311473,0.165163098435937,-2.69584447451,0.00702104396999808,0.0674181008386304
"IFFO2",125.047560481743,-0.302625647548138,0.194575259634184,-1.55531411401993,0.119871277549233,0.401888074348278
"UBR4",4508.81413509965,0.162007170846007,0.113231013754138,1.43076676146147,0.152497072181736,0.454338774623447
"EMC1-AS1",4.3115253438686,-0.0309331681411647,0.93454884457517,-0.0330995734687644,0.973595182887476,NA
"EMC1",1421.00831286941,0.137866355770368,0.132922387126465,1.03719440156608,0.29964526666307,0.631680544554174
"MRTO4",1042.41776561489,-0.0873044304436236,0.134656663153663,-0.64834838766201,0.5167596442569,0.796998475368752
"AKR7L",18.1915934310842,0.0182515826952796,0.449766045665383,0.0405801702266746,0.967630592999769,0.990029805677077
"AKR7A3",21.0164655124189,-0.318967388915847,0.414591249732935,-0.769353885595306,0.441683256301089,0.749181995821386
"LOC124903867",6.06467656892739,-1.12045650478969,0.801124891144525,-1.39860403437091,0.161931755877006,NA
"LOC100506730",51.4156275044583,-0.370697373170331,0.277262301138191,-1.336991620024,0.18122537222854,0.493398067101845
"AKR7A2",633.81504285906,-0.296316256334401,0.141491326074322,-2.09423619493645,0.036238944974566,0.199060999491295
"SLC66A1",254.133276441954,0.189229383025213,0.196848665585733,0.961293704796786,0.336404512288781,0.66713146349331
"CAPZB",1726.7376862286,-0.105127708892993,0.140496984158002,-0.748255982311815,0.454305769491051,0.756815292600706
"LOC105376819",1.79561931649891,0.18325236974969,1.43473414819521,0.127725662611577,0.898366080598561,NA
"MICOS10",172.28853250239,0.0459156090528616,0.175944191071886,0.260966893951627,0.794118037618969,0.923814926034312
"RPS14P3",18.2115513583618,-0.105403574794896,0.494444012775859,-0.213175955358726,0.831189722064325,0.937392567020737
"NBL1",2.20547334352731,-0.323967639642356,1.26333440933749,-0.256438546474997,0.797612226884241,NA
"TMCO4",512.066255177342,0.0164261584165847,0.153178387509367,0.107235483305895,0.914602166111919,0.973335387480566
"OTUD3",254.454788902957,-0.0817054276316988,0.165502876424243,-0.493679804224422,0.621532330351704,0.850324222527609
"CAMK2N1",115.101150017036,-0.470484583833999,0.206876943037433,-2.2742243622039,0.0229525001843657,0.147646546733716
"MUL1",530.000056228479,-0.0844163596064107,0.168652242529363,-0.500535055688416,0.616698378749333,0.847878998084764
"CDA",873.495327662796,-0.278597623364907,0.135230686043575,-2.06016571767694,0.0393827010536409,0.20907248951782
"PINK1",351.988129381828,-0.445535007793576,0.165790555128039,-2.68733648578166,0.00720243565100202,0.0685321014023861
"PINK1-AS",14.1625944702298,-0.0301729969420569,0.500657844082857,-0.0602667016979032,0.951943221917114,NA
"DDOST",2815.20957586675,-0.0563322068847016,0.13928381430007,-0.404441874081224,0.685887813044623,0.878481127477195
"KIF17",3.06467408132675,-0.357023516289435,1.06156711536318,-0.336317422725825,0.736631512931816,NA
"SH2D5",21.8475738640147,-0.35846152093809,0.405680803315007,-0.883604839097474,0.376909565888701,0.698768670495794
"HP1BP3",2343.986909174,-0.0097783911367607,0.11085105149543,-0.0882119836018318,0.929708192911108,0.980408796404235
"EIF4G3",1296.87305513995,0.326652793048662,0.157886083024929,2.06891441468648,0.0385541186741819,0.206195688266383
"ECE1",2660.8016938994,0.397064376284431,0.149919453204936,2.64851803949455,0.00808455344115843,0.0741762200848518
"NBPF3",30.6256202264625,0.111897348656118,0.365212032607638,0.306390093056801,0.759307650494522,0.908266540088493
"RAP1GAP",245.314193729035,-0.163274913049835,0.157783953233096,-1.03480049589471,0.300762091299055,0.63276239278321
"USP48",887.164484497813,0.00151709149796932,0.186206111464599,0.00814737758087892,0.993499405135254,0.997902603000179
"LDLRAD2",2.01571092126162,-0.999091935571595,1.35882560262258,-0.735261341590349,0.462180347102555,NA
"HSPG2",3990.58913346648,-0.389277423837081,0.138164252478736,-2.81749741234254,0.00483995046816064,0.0509470601999939
"LINC01635",3.60830497274934,0.614949931580109,1.01165017080283,0.607868163648005,0.543274916105372,NA
"LINC00339",123.235263283951,0.247387052506775,0.203167761142901,1.21764915415282,0.223357326744818,0.548128320306217
"CDC42",1998.49583031575,-0.161299671464437,0.112057035411014,-1.43944260949619,0.150025159247087,0.450505246638603
"LOC105376850",2.43310743333137,-2.61417860123848,1.49279817667737,-1.75119359206149,0.0799125688841271,NA
"ZBTB40",608.813801183066,0.0638428102099673,0.135412089830041,0.471470533318688,0.637304757443452,0.857506699816378
"EPHA8",3.01393776275876,0.531845603222216,1.09540205707869,0.485525474217739,0.6273036470058,NA
"EPHB2",40.3849082269503,-0.137611210734798,0.321450328434228,-0.428094789652562,0.668582110030319,0.871431618999345
"KDM1A",2165.93220552733,0.00802334450510624,0.112397325823873,0.0713837668849777,0.943092328797844,0.984313397032298
"LUZP1",763.996200192703,-0.0606339497501468,0.145630857618211,-0.416353722980235,0.67715118624938,0.874828445621446
"HTR1D",74.0638103712211,-1.50367586413655,0.265228209458095,-5.66936626842523,1.43326672195155e-08,1.43087794408163e-06
"LOC107984928",4.1078239819627,0.284531157134491,0.985711485486952,0.288655617108824,0.772844929896891,NA
"RPL11",8054.94662655473,0.272085496948281,0.11155054697368,2.43912292973767,0.0147229588817761,0.111768316097683
"ELOA",620.632914603048,0.231000881703592,0.134417934449755,1.71852723856532,0.0857004905217423,0.332211547079506
"ELOA-AS1",6.89142458955833,0.829048010755828,0.754104998618119,1.09938007608362,0.271602317539956,NA
"PITHD1",407.195978074645,0.0542438253668714,0.144537799948597,0.375291621888271,0.707443596346842,0.887143156060903
"LYPLA2",1154.09591032364,-0.298129064414348,0.145157259341144,-2.0538350322094,0.0399916610450054,0.210483307232269
"GALE",1011.00566643243,-0.181258936793104,0.134495077724384,-1.34769940922709,0.177755082181653,0.489006174411402
"HMGCL",383.751407177416,0.0577224555178209,0.141600852689121,0.407642005126538,0.683536520905989,0.876920540181176
"FUCA1",202.612209439516,-0.52596272538369,0.173081017517261,-3.0388238579152,0.00237503674239798,0.0307995744150765
"PNRC2",1342.61699282996,0.25222378337099,0.155921744131734,1.61763059267663,0.105742232003563,0.37510759626983
"SRSF10",2025.75825455238,-0.0363600377666024,0.144447569399443,-0.251717892642801,0.801259125899823,0.925871628209982
"LOC105376863",1.898424593801,-1.02586419476145,1.4652625967853,-0.700123102174406,0.483850429482276,NA
"MYOM3",17.5090036207731,0.33905966645909,0.457872242335788,0.740511511965459,0.458989678579334,0.760113107244276
"IL22RA1",28.1219450605026,0.163959044571944,0.372264730552362,0.440436686893931,0.65962085860061,0.86710949737037
"STPG1",96.0418616851534,0.100853405370691,0.240002662026276,0.420217861415426,0.674326307693222,0.873249531382436
"NIPAL3",214.928957295481,-0.260213330482162,0.180443574581722,-1.44207590148528,0.149280962539836,0.449044488637415
"RCAN3",132.059845813668,0.126695091996967,0.203764528272786,0.621772067350978,0.534091755915505,0.805759798705519
"SRRM1",1983.1789171811,-0.19184445966607,0.115789299704082,-1.6568410047937,0.0975516243692317,0.357234900419379
"CLIC4",2104.23159243375,-0.15018284049956,0.121364025912943,-1.23745763515861,0.215917233026078,0.539428574823244
"RUNX3",91.0961371730142,-0.0236838089771829,0.238997203653072,-0.099096594500588,0.92106157597509,0.976241452998876
"RUNX3-AS1",1.75703942810698,-1.4197536772509,1.49086719473785,-0.952300568596617,0.340944569547464,NA
"SYF2",474.388335600946,0.286444792884915,0.178182214099499,1.60759475536072,0.107923961619729,0.379529078337873
"LOC124903881",11.6898094305096,-0.272162573500163,0.566014819172756,-0.480840013867368,0.630630208996573,NA
"RSRP1",523.633950824331,-0.302738978685357,0.179118668674431,-1.69015871391731,0.090997594585422,0.344569157823607
"RHD",2.87183148947359,-1.34824860124045,1.21479828720145,-1.10985388722142,0.267061993972696,NA
"TMEM50A",1083.13757849917,-0.102999984943768,0.126139356043865,-0.81655708554553,0.414181588046084,0.729963407126106
"RHCE",2.49682977942619,0.623553211870499,1.22620409381128,0.508523185510151,0.611086483390306,NA
"MACO1",357.717423922575,0.193158543679269,0.154705710864056,1.2485547081646,0.211827986813092,0.534674110223206
"LDLRAP1",675.175149280332,-0.184562491371477,0.160163346768995,-1.15233912811321,0.249181744160742,0.580655865175367
"MAN1C1",15.3570751485288,0.00782409363048676,0.49723384870564,0.0157352393664547,0.987445613524097,0.995334824646527
"SELENON",1192.94038975751,-0.0243716711443404,0.135089056437647,-0.180411883738263,0.856829225524345,0.949524696314927
"MTFR1L",260.251093850784,-0.126959612892002,0.164723298826747,-0.770744720366097,0.440858259053207,0.748576984840131
"LOC646471",18.3350910775583,-0.108802088478016,0.486089752816436,-0.223831273643622,0.82288859443296,0.93444894009746
"AUNIP",182.445702221023,-0.267950162362826,0.183003392209616,-1.46418139646237,0.143144391873326,0.441802780119056
"PAQR7",238.667147311133,-0.0791631281055503,0.16267470151704,-0.486634537314691,0.62651734369995,0.851995855827207
"STMN1",2769.77605635181,-0.0349721916756705,0.114404326369156,-0.30568941565045,0.759841132880196,0.9085387816159
